,x1,x2,x3,y,yn1,yn2,yn3
854,92.0,-550.0,-470.0,-4858.2,-4866.8722130760925,-4838.575481631925,-4813.052757561669
855,31.0,921.0,-198.0,961.7000000000003,963.6611834379418,917.6879727383999,1135.3157924324587
856,109.0,-59.0,-475.0,-3353.7,-3347.5334841203016,-3400.839700019359,-3419.1346019768635
857,-56.0,467.0,-425.0,-3654.5,-3657.3611232275325,-3706.482643615783,-3754.161873339937
858,-79.0,-389.0,645.0,4212.1,4219.752355280428,4122.121708747177,4182.329129952296
859,10.0,-1547.0,-1622.0,-19938.5,-19954.264308010595,-20026.445871523847,-20010.032025164768
860,-65.0,1219.0,770.0,9966.300000000001,9966.59584542129,9963.246149733946,9784.408272720659
861,-242.0,-1612.0,1021.0,2410.6000000000004,2404.6369295228974,2430.6116767477793,2360.5858084867255
862,-70.0,-277.0,-8.0,-1764.3000000000002,-1762.6253906976883,-1757.0448465719437,-1804.8679109536067
863,186.0,-717.0,853.0,8915.900000000001,8933.49796871558,8901.23509210232,8916.65425979113
864,51.0,450.0,-276.0,-806.4000000000001,-807.208282889768,-801.5978540130388,-817.7872224969093
865,139.0,-200.0,1405.0,15091.600000000002,15094.777393726139,15066.36914952999,15105.39879412583
866,191.0,-372.0,1220.0,13511.0,13528.271922641481,13544.399551748947,13514.42119002299
867,-205.0,432.0,874.0,6984.6,6986.078113622649,6902.614051223078,6930.410050796783
868,-76.0,884.0,861.0,9806.2,9805.329981359238,9806.092824993377,9791.136589378579
869,27.0,173.0,-673.0,-5766.5,-5770.147410547151,-5742.240436493382,-5785.037966468629
870,32.0,-217.0,-1588.0,-15719.500000000002,-15694.978241388713,-15774.144746211932,-15616.456521981452
871,-78.0,-161.0,1224.0,10515.300000000001,10512.132648918978,10599.033604712855,10577.012190275711
872,32.0,344.0,-455.0,-3101.3999999999996,-3098.8302983101485,-3152.6311834022754,-3141.8549306894215
873,-53.0,-194.0,-1593.0,-16845.4,-16830.907429423267,-16915.927752900432,-16939.367202921563
874,116.0,591.0,635.0,9373.1,9392.538352907755,9367.676422162693,9247.971858913741
875,-58.0,-6.0,428.0,3401.0000000000005,3401.1543313129146,3374.9288598370526,3578.050651168942
876,37.0,778.0,505.0,7545.400000000001,7533.321263706446,7621.311375178926,7506.040538066847
877,135.0,51.0,839.0,10168.900000000001,10168.09649103219,10168.394423648955,9860.970393532645
878,34.0,121.0,-1604.0,-14936.900000000001,-14922.351094869218,-14775.268593023438,-15056.474538262988
879,2.0,-403.0,1111.0,9826.5,9838.080466454616,9738.5329823267,9887.623017121601
880,70.0,-615.0,-425.0,-4887.5,-4882.712624575747,-4892.0806659759,-4668.1717796402245
881,-49.0,619.0,1097.0,11765.300000000001,11747.152203200918,11757.269975861287,11737.39869597704
882,100.0,192.0,5.0,1907.4,1920.323010533941,1950.704160851798,2079.371408578311
883,29.0,354.0,-449.0,-3055.8000000000006,-3052.569487112241,-3067.267391363654,-2894.285816055545
884,-152.0,345.0,-176.0,-2830.1,-2854.844235322693,-2798.552517309098,-2867.3365114949747
885,15.0,850.0,-673.0,-4099.400000000001,-4084.9735010738577,-4120.579215189536,-4188.515771773096
886,-23.0,364.0,3274.0,32759.8,32758.078944999448,32747.34927491231,32849.31022635117
887,172.0,1280.0,684.0,12464.0,12453.52417001929,12540.539842451124,12431.42669253042
888,-99.0,-323.0,-1076.0,-12743.500000000002,-12725.91566166084,-12640.940917129066,-12700.588382100566
889,73.0,46.0,1273.0,13577.800000000001,13582.993082389572,13469.2347379178,13663.98234887639
890,118.0,-481.0,-43.0,-138.90000000000003,-134.85672657878277,-65.79157841962467,-275.35900893778336
891,71.0,168.0,1608.0,17163.4,17141.48402536562,17113.031729031827,17037.135563387143
892,35.0,438.0,-100.0,671.6,670.0637416787115,669.1484984916505,593.7382002251403
893,7.0,-234.0,1501.0,14171.800000000001,14172.180504229076,14211.426223567505,14260.68586237776
894,-23.0,78.0,-115.0,-1224.6,-1229.7321400425296,-1150.7397355357762,-1355.656662790152
895,-194.0,1011.0,-443.0,-4211.3,-4217.767866313492,-4302.901512829111,-4118.848024837833
896,19.0,386.0,901.0,10126.6,10128.092658301577,10145.202906056973,10051.379617816525
897,-91.0,-313.0,-510.0,-7062.5,-7064.172973866582,-7115.099366740079,-7128.3314147634055
898,100.0,-763.0,783.0,6953.300000000001,6951.865526016996,6950.38218963827,7165.882753542208
899,-108.0,-471.0,-325.0,-5903.900000000001,-5892.201760232519,-5888.845761724291,-5904.459925667354
900,73.0,-355.0,164.0,1626.9,1640.4161177612264,1685.6391852921784,1548.335671310705
901,284.0,630.0,-725.0,-1598.4000000000005,-1614.038800613473,-1593.7007209594988,-1475.8819617659485
902,197.0,185.0,-817.0,-4867.3,-4868.334397198743,-4833.416723481114,-4830.429936852219
903,111.0,43.0,-584.0,-4119.700000000001,-4111.151478036732,-4136.820516132426,-4378.623096099529
904,-147.0,-421.0,-734.0,-10299.7,-10305.958070121418,-10237.305837661484,-10430.710083546079
905,-74.0,512.0,-442.0,-3940.8,-3942.9783536338887,-3861.2751040760822,-4136.931941595131
906,38.0,-8.0,191.0,2359.4,2348.637862486094,2388.8373072875625,2225.959753416548
907,-81.0,-56.0,107.0,-188.0,-172.9150947732207,-135.83292689277192,-207.27065143562476
908,-95.0,134.0,-1690.0,-17473.2,-17463.57885976712,-17440.336802141985,-17449.57883195319
909,-65.0,-694.0,463.0,1792.6000000000004,1794.9365178071375,1748.2602390258069,1821.6679723104726
910,-162.0,-617.0,527.0,1327.9,1345.2879964742986,1340.143729080414,1373.2885895060654
911,108.0,604.0,-1029.0,-7006.200000000001,-6996.0934757579025,-6965.387780026282,-6878.398937644962
912,10.0,297.0,414.0,4993.1,5002.914279291155,5027.124457073413,5018.290755250526
913,212.0,799.0,344.0,8369.300000000001,8367.708377969271,8385.180092431194,8393.553251792606
914,19.0,-377.0,36.0,-410.50000000000006,-401.3305214802859,-408.7191553741597,-409.2552432409331
915,89.0,50.0,1592.0,16929.2,16935.15343763169,16876.284532845108,16943.599849227692
916,-89.0,-465.0,596.0,3392.7,3388.35351055602,3351.726415760123,3380.854929405009
917,46.0,-1014.0,-376.0,-5806.200000000001,-5793.038430567573,-5800.704917646743,-5690.786143955273
918,-224.0,-1306.0,774.0,1057.4000000000005,1051.4928220626325,1034.551078874594,1058.439262617386
919,7.0,306.0,1103.0,11729.400000000001,11720.159269733516,11699.526842540172,11663.435626421162
920,-8.0,-607.0,1552.0,13463.5,13461.353590952696,13435.740417357993,13523.211095414366
921,89.0,-164.0,839.0,8972.0,8957.540552026798,9039.411461329719,8907.40848195302
922,135.0,351.0,-1396.0,-10924.100000000002,-10928.393143527082,-10943.955081600085,-10939.144928456226
923,192.0,-531.0,1056.0,11487.900000000001,11495.184593277905,11512.816663169042,11375.204893492413
924,24.0,-953.0,1091.0,8440.300000000001,8443.3575815667,8473.814935157867,8445.65926285688
925,23.0,-265.0,-1391.0,-14039.1,-14053.462733530161,-13915.886766631516,-13806.298390043385
926,-126.0,644.0,-903.0,-8799.000000000002,-8800.16774856053,-8689.13984084396,-8766.680405517216
927,-106.0,1148.0,-767.0,-5837.4,-5827.212773632157,-5847.6958329112995,-5793.81428520846
928,-179.0,881.0,624.0,6095.300000000001,6084.276592160166,6171.010478298522,6114.271725169209
929,-111.0,826.0,326.0,3937.6000000000004,3942.201054576595,4040.614971907911,4016.149079470753
930,-54.0,228.0,703.0,6781.400000000001,6761.556669761856,6779.262159734168,6658.088507847036
931,-49.0,965.0,510.0,6946.9,6945.288509701941,6861.6370449992355,6836.491522614275
932,-8.0,218.0,-73.0,-234.00000000000006,-230.4501199112872,-184.1922266209144,-250.46243558756615
933,-26.0,19.0,153.0,1202.3000000000002,1200.518163710143,1235.0892414492428,1222.1216303704277
934,-28.0,714.0,1830.0,19486.6,19481.529034175022,19447.70788536434,19501.288583135163
935,-50.0,-1468.0,-370.0,-8259.6,-8261.86117896863,-8266.39215782758,-8131.545535460254
936,-114.0,-59.0,-253.0,-4166.3,-4179.85729317612,-4204.097451896329,-4160.712455400083
937,-130.0,703.0,65.0,793.1000000000001,785.3686074797289,853.2096181207389,708.336093033314
938,62.0,-270.0,329.0,3326.0000000000005,3329.170075134295,3301.1775341374373,3336.2274339133687
939,15.0,490.0,-525.0,-3621.0,-3608.933561565546,-3654.8097719460898,-3599.415830533376
940,-73.0,375.0,370.0,3660.3000000000006,3651.943054322931,3681.007597182378,3714.6537259178144
941,-70.0,-719.0,-1869.0,-21195.5,-21201.280033968975,-21159.91583870745,-21117.08899200819
942,45.0,1169.0,-1279.0,-8774.900000000001,-8762.795907579299,-8833.539087095316,-8753.991280352284
943,-35.0,604.0,22.0,1377.4,1383.0998969263794,1413.6434596985346,1499.1199011290448
944,-58.0,-642.0,141.0,-1128.8000000000002,-1136.2760432855778,-1126.5462613310358,-1321.879111552891
945,-90.0,99.0,-299.0,-3868.9000000000005,-3852.9808257947643,-3882.4823448982097,-3931.5182285031337
946,-105.0,-127.0,1255.0,10549.1,10566.37674659379,10559.39781514458,10541.570935997886
947,-86.0,1310.0,-2209.0,-19263.6,-19251.528161455135,-19300.039286684598,-19520.671988800437
948,-64.0,-859.0,-194.0,-5078.1,-5062.804257624956,-5120.325866606289,-5004.955151096644
949,-87.0,-0.0,-1050.0,-11455.8,-11472.752610134032,-11427.251659585047,-11552.102483962453
950,-34.0,-134.0,1231.0,11246.400000000001,11248.93257020447,11341.487550890088,11303.284000746198
951,-95.0,304.0,-360.0,-3980.2000000000003,-3980.9973503713754,-4050.599902046566,-4083.2794683891566
952,-80.0,71.0,-106.0,-1919.1000000000001,-1916.3694128051113,-2004.2280788515625,-2035.3049466037041
953,-133.0,-550.0,364.0,300.00000000000045,312.9005122407229,276.0116154873349,243.31948966824865
954,82.0,208.0,502.0,6580.0,6565.745757602585,6626.015529433471,6405.531860618605
955,242.0,-187.0,111.0,3825.7000000000003,3824.234983186731,3800.9631150748296,3787.476052167586
956,82.0,-460.0,840.0,8088.8,8079.226661743057,8112.982341543713,8053.097323588165
957,-113.0,-663.0,-353.0,-6763.700000000001,-6755.4970183418445,-6843.453645020658,-6516.280079565254
958,4.0,-524.0,-1958.0,-20549.600000000002,-20533.305688191565,-20550.983350123635,-20538.050577441772
959,-44.0,-414.0,494.0,3133.8000000000006,3136.772553282224,3166.603559982295,3065.9247233250917
960,157.0,-500.0,-1767.0,-16562.800000000003,-16553.62240492279,-16605.132493926365,-16571.68078067435
961,-32.0,-108.0,440.0,3591.6,3585.9914054837013,3652.426212915308,3705.121326064266
962,23.0,-232.0,-1301.0,-13068.000000000002,-13058.893871531493,-13146.951469647343,-13076.168500258376
963,-0.0,-186.0,709.0,6446.000000000001,6447.317795052969,6352.995456717877,6417.886851707963
964,-125.0,-605.0,1059.0,7069.700000000001,7084.527974513193,7044.723654467464,7061.164021448336
965,-5.0,317.0,472.0,5414.5,5422.904346797406,5432.1862089669585,5483.198834319184
966,-5.0,337.0,80.0,1626.9,1626.596358634173,1634.656616893187,1523.7130812542723
967,149.0,-136.0,-878.0,-6975.000000000002,-6978.100892057066,-7030.283462743914,-7072.781013539204
968,-26.0,179.0,-815.0,-7852.100000000001,-7844.790787557656,-7904.781356738187,-7955.399322537049
969,71.0,656.0,185.0,4535.6,4535.499773811207,4525.84945949104,4505.329697293537
970,45.0,591.0,2804.0,29677.9,29676.276525103156,29660.251113443494,29703.782995798894
971,-69.0,298.0,4.0,-80.8,-77.29125453326559,-97.2701414460358,-54.74777459307471
972,21.0,314.0,-308.0,-1889.2,-1893.1106036696256,-1830.621489856513,-1968.5242352695805
973,-72.0,-102.0,-282.0,-4003.8,-4003.423916151302,-3996.872866200522,-3991.8681455593683
974,16.0,-741.0,129.0,-522.0999999999999,-503.55212148918054,-573.3076999273376,-536.0131567934155
975,-4.0,-506.0,441.0,2902.0,2889.8376165002096,2913.6229132383824,2825.9080201107804
976,35.0,67.0,-240.0,-1702.1,-1710.446648089296,-1805.233077071308,-1777.5582047041737
977,5.0,140.0,-364.0,-3122.2000000000003,-3117.973348073006,-3086.5697145519416,-3178.3216648096154
978,-85.0,-234.0,-273.0,-4446.200000000001,-4441.481143471277,-4446.706918234067,-4184.67039002122
979,125.0,-292.0,311.0,3934.4,3933.6955191007883,3908.998299263963,3937.478255608572
980,10.0,588.0,-1142.0,-9470.0,-9467.206329321605,-9437.716156980816,-9588.456921325662
981,-272.0,764.0,486.0,3180.8,3195.481642532488,3134.021006454489,3215.7601831530355
982,107.0,-641.0,-27.0,-561.5000000000001,-571.2597213690516,-640.2053210313456,-561.8981130479357
983,-119.0,-809.0,794.0,4002.3,4007.3580028357824,4098.817760388052,3923.2845093162296
984,37.0,-747.0,-744.0,-8812.300000000001,-8819.581849695509,-8810.538122350988,-8787.153311428845
985,-61.0,712.0,1692.0,17686.600000000002,17679.57149196898,17661.16925571055,17878.119592257535
986,80.0,-469.0,-273.0,-2869.7000000000003,-2874.7763514687363,-2828.305689317763,-2921.9562549139123
987,127.0,-1068.0,349.0,2238.3999999999996,2224.653779265206,2166.017269439764,2285.6286903108535
988,-3.0,-1665.0,-43.0,-4957.099999999999,-4975.289793068741,-4968.603978886582,-4934.246080022111
989,-19.0,-1457.0,-637.0,-10431.1,-10441.309144543271,-10510.212978038659,-10440.747198539186
990,-62.0,-421.0,-234.0,-4260.700000000001,-4238.932902790171,-4263.374550530294,-4208.470741602732
991,21.0,140.0,-172.0,-1026.2,-1012.8202366634724,-1080.5643159499677,-1060.5171386213524
992,113.0,-152.0,-876.0,-7481.000000000001,-7460.672887812855,-7473.921052976649,-7274.299607562396
993,-37.0,-741.0,-498.0,-7376.900000000001,-7383.180562329863,-7406.536024284587,-7557.57407068408
994,121.0,294.0,-282.0,-348.4000000000001,-345.73787826874496,-386.031258999085,-365.0380318228898
995,5.0,660.0,-476.0,-2815.8,-2802.3469126886052,-2779.229035043756,-2729.473675843352
996,-56.0,-532.0,1379.0,11327.400000000001,11311.842216253373,11279.989088650651,11165.393632403799
997,110.0,-136.0,352.0,4556.400000000001,4570.031237438094,4509.832411349454,4585.245108268899
998,48.0,-324.0,-310.0,-3269.6,-3293.2469245035804,-3277.0917292931067,-3212.760358757007
999,-313.0,-673.0,-769.0,-13547.5,-13536.132250836738,-13600.933974277792,-13593.36042834901
